Year,Rank,Time,"Surname, first name "
2019,1062,43:20:22 h ," Sato, Yusuke"
2019,1063,43:20:29 h ," Sasco, Pierre (Peio)"
2019,1064,43:21:25 h ," Girard, Stephane"
2019,1065,43:22:30 h ," Bermo, Ramon"
2019,1066,43:23:20 h ," Joko, Satoshi"
2019,1067,43:24:27 h ," Corengia, Julio Daniel"
2019,1068,43:25:28 h ," Balahachi, Rafion"
2019,1069,43:25:52 h ," Sikora, Grzegorz"
2019,1070,43:26:06 h ," Mourin, Pascal"
2019,1071,43:26:09 h ," Renaud, Laurent"
2019,1072,43:26:21 h ," Sequino, Antoine"
2019,1073,43:26:29 h ," Kanjanasuttiyakorn, Threerawat"
2019,1074,43:26:34 h ," Collin, Vincent"
2019,1075,43:26:43 h ," Bilbault, Damien"
2019,1076,43:27:23 h ," Pohle, Mario"
2019,1077,43:28:08 h ," Adair, Harry"
2019,1078,43:28:32 h ," de la Granja Villoslada, Gonzalo Martin"
2019,1079,43:29:54 h ," Duterme, Virginie"
2019,1080,43:30:19 h ," Gällentoft, Niclas"
2019,1081,43:30:26 h ," Velasco Ruiz, Miguel Angel"
2019,1082,43:30:56 h ," Prive-Chouraqui, Delphine"
2019,1083,43:31:59 h ," Pavy, Gabriel"
2019,1084,43:32:01 h ," Ryckelynck, Cindy"
2019,1085,43:32:11 h ," Poissonnier, Gael"
2019,1085,43:32:11 h ," Höhner, Maximilian"
2019,1087,43:33:00 h ," Bellon, Frederic"
2019,1088,43:33:08 h ," Costantini, Paolo"
2019,1088,43:33:08 h ," Lecomte, Florent"
2019,1090,43:33:47 h ," Weber, Marcus"
2019,1091,43:34:20 h ," Poli, Sebastien"
2019,1092,43:34:26 h ," Cony, Philippe"
2019,1093,43:34:39 h ," Cavalieri, Manuel"
2019,1094,43:34:40 h ," Pauliat, Jeremy"
2019,1095,43:35:43 h ," Reforzo, Matteo"
2019,1096,43:36:20 h ," Cazaban, Tony"
2019,1097,43:36:36 h ," Pouliquen, Vincent"
2019,1098,43:37:50 h ," Gilgert, Kevin"
2019,1099,43:39:05 h ," Negoro, Yukihiko"
2019,1100,43:39:09 h ," Niyamabha, Weerasak"
2019,1101,43:39:17 h ," Chen, Zhang-Chi"
2019,1102,43:39:54 h ," Kamota, Tetsuaki"
2019,1103,43:40:16 h ," Gorlero, Riccardo"
2019,1104,43:41:42 h ," Theresia, Ruth"
2019,1105,43:42:30 h ," Hamano, Hideo"
2019,1106,43:43:42 h ," Lacroix, Bertrand"
2019,1107,43:44:08 h ," Bouley, Didier"
2019,1108,43:44:16 h ," Ostrowski, Miroslaw"
2019,1109,43:44:24 h ," Nakayama, Eiji"
2019,1110,43:44:37 h ," Jeanmonnot, Virginie"
2019,1111,43:44:41 h ," Robyr, Xavier"
2019,1112,43:44:59 h ," Frin, Jimmy"
2019,1113,43:45:37 h ," Zanelli, Marc"
2019,1114,43:45:43 h ," Despras, Dominique"
2019,1115,43:46:18 h ," Bernard, Michel"
2019,1116,43:47:15 h ," Sasaki, Shuichi"
2019,1117,43:47:18 h ," Morishima, Manabu"
2019,1118,43:47:19 h ," Ichige, Koichi"
2019,1119,43:47:38 h ," Correia, Jorge"
2019,1120,43:47:45 h ," Leung, Kin-Wai"
2019,1121,43:47:48 h ," Chu, Wei-Gen"
2019,1122,43:47:55 h ," Sasaki, Yuji"
2019,1123,43:48:23 h ," Melzer, Ines"
2019,1124,43:48:30 h ," Okunishi, Mayumi"
2019,1125,43:49:23 h ," Pezzuolo, Stefano"
2019,1126,43:52:30 h ," Bossan, Frederic"
2019,1127,43:52:47 h ," Denis, Adrien"
2019,1128,43:52:49 h ," Minodier, Laurent"
2019,1129,43:53:24 h ," Chan, Keung (Kenneth)"
2019,1130,43:53:41 h ," Duverlie, Benoit"
2019,1131,43:54:35 h ," Delbono, Fabio"
2019,1131,43:54:35 h ," van de Wege, Olivier"
2019,1133,43:54:39 h ," Thibault-Liger, Julien"
2019,1134,43:55:02 h ," Bai, Nicolas"
2019,1135,43:55:03 h ," Lee, Su-Dong"
2019,1136,43:55:04 h ," Reboux, Gilles"
2019,1137,43:55:26 h ," Marconi, Massimo"
2019,1138,43:56:01 h ," Martin, Remi"
2019,1139,43:56:03 h ," Takemoto, Shinichi"
2019,1140,43:56:09 h ," Thibout, Pascal"
2019,1141,43:56:51 h ," Biasino, Fabrice"
2019,1142,43:57:06 h ," Ernoult, Stephane"
2019,1143,43:58:15 h ," Henry, Victor"
2019,1144,43:58:54 h ," Rinne, Pasi"
2019,1145,44:00:07 h ," Carvajal Llaca, Mauricio"
2019,1146,44:00:27 h ," Otaki, Yoshio"
2019,1147,44:00:42 h ," Zagli, Fabio"
2019,1148,44:00:44 h ," Piazzini, Alessandro"
2019,1149,44:01:53 h ," Calixto, Anemari Daczkowski"
2019,1150,44:02:12 h ," Lee, Kam-Suen (Kitty)"
2019,1151,44:02:17 h ," Crubilie, Joel"
2019,1152,44:02:33 h ," Donais, Phillip"
2019,1153,44:02:39 h ," Sheng, Jie-Ling"
2019,1154,44:02:49 h ," Baio, Daniel Alberto"
2019,1155,44:03:19 h ," Bernard, Pierre"
2019,1156,44:03:20 h ," Magrit, Pierre"
2019,1157,44:03:55 h ," Mesias Fernandez, Jose Manuel"
2019,1158,44:04:18 h ," Keith, Berton"
2019,1159,44:04:24 h ," Nielsen, Carsten Nøhr"
2019,1160,44:05:19 h ," van Reen, Gijs"
2019,1161,44:06:39 h ," Ishida, Gaku"
2019,1162,44:07:06 h ," Sibille, Diane"
2019,1163,44:07:10 h ," Griseri, Elio"
2019,1164,44:08:27 h ," Ayguasenosa Jimenez, Joan"
2019,1165,44:10:00 h ," Gabotero, Magno Rafael"
2019,1166,44:10:34 h ," Butz, Monika"
2019,1167,44:10:50 h ," Sicard, Thierry"
2019,1168,44:10:51 h ," Richer, Christophe"
2019,1169,44:10:59 h ," Sanahuja Gavara, Javier"
2019,1170,44:11:03 h ," Mathieu, Eric"
2019,1171,44:11:40 h ," Verstraete, Nicolas"
2019,1172,44:11:45 h ," Adama, Camille"
2019,1173,44:12:05 h ," Pochon, Maxime"
2019,1174,44:12:19 h ," Cloke, Neil"
2019,1175,44:12:20 h ," Ntikiadis, Ioannis"
2019,1176,44:12:22 h ," Jambert, Mickael"
2019,1177,44:12:31 h ," Nowak, Bartosz"
2019,1178,44:12:36 h ," Sarge, Gilles"
2019,1179,44:12:38 h ," Zutterman, Donald"
2019,1180,44:14:17 h ," Zaguirre Marquez, Ivan"
2019,1181,44:14:20 h ," Grande Neto, Joao"
2019,1182,44:14:49 h ," Herrerias Comellas, Oriol Jordi"
2019,1183,44:14:56 h ," Costa de Oliveira, Christian"
2019,1184,44:15:04 h ," Melhorado Reininho, Claudio Pedro"
2019,1185,44:15:08 h ," Welter, Daniel"
2019,1185,44:15:08 h ," Comel, Frederic"
2019,1187,44:15:19 h ," Pires, Andre"
2019,1188,44:15:26 h ," Miret Torrens, Albert"
2019,1189,44:15:29 h ," Schott, Gerard"
2019,1190,44:16:07 h ," Juhaz, Sandra"
2019,1191,44:16:08 h ," Miokovic, Mile"
2019,1192,44:16:11 h ," Ravasio, Giancarlo"
2019,1193,44:16:15 h ," Tina, Paulo"
2019,1194,44:16:19 h ," Poirier, Bruno"
2019,1195,44:16:44 h ," Serra Hernandez, Francisco"
2019,1196,44:16:48 h ," Bandelier, Rodolphe"
2019,1197,44:17:17 h ," Amamoto, Tokuhiro"
2019,1198,44:17:33 h ," Vallejo Matteo, Dulce Maria"
2019,1199,44:17:48 h ," Wang, Yi-Qun"
2019,1200,44:18:05 h ," Fabregue, Remi"
2019,1201,44:19:04 h ," Madiot, Anthony"
2019,1202,44:19:34 h ," Vicente Soler, Francesc"
2019,1203,44:20:05 h ," Boyer, Stephane"
2019,1204,44:20:25 h ," Roullier, Frederic"
2019,1205,44:20:54 h ," Widmark, Anders"
2019,1206,44:21:22 h ," McWhorter, Travis"
2019,1207,44:21:41 h ," Arrighini, Luca"
2019,1208,44:21:48 h ," Nicollet, Julie"
2019,1209,44:21:53 h ," Kobayashi, Daiki"
2019,1210,44:22:05 h ," Xu, Qiang"
2019,1211,44:22:21 h ," Fayos Rosello, Rafael"
2019,1212,44:22:47 h ," Dirr, Angelika"
2019,1213,44:23:13 h ," Burchfield, Ann"
2019,1214,44:24:05 h ," Hara, Yuichi"
2019,1215,44:24:06 h ," Boutte, Michel"
2019,1216,44:24:08 h ," Amalbert, Julien"
2019,1217,44:24:09 h ," Zaworski, Tomasz"
2019,1218,44:24:12 h ," Machuca Janini, Pablo"
2019,1219,44:25:09 h ," Hyski, Mateusz"
2019,1219,44:25:09 h ," Rosendo, Alvarez Dalama"
2019,1221,44:25:11 h ," Tadashi, Okano"
2019,1222,44:25:14 h ," Bouchet, Johann"
2019,1223,44:25:31 h ," Zelenka, Alexander"
2019,1224,44:25:35 h ," Berger, Laurent"
2019,1225,44:25:38 h ," Gastaldi, Massimo Giacomo"
2019,1226,44:25:51 h ," Stanowski, Grzegorz"
2019,1227,44:26:09 h ," Matsuoka, Yosuke"
2019,1228,44:27:26 h ," Natale, Giuseppe"
2019,1229,44:27:40 h ," Miyazaki, Keisuke"
2019,1230,44:27:56 h ," Scott, Dominic"
2019,1231,44:28:02 h ," Sanchez, Pierre"
2019,1232,44:28:39 h ," Gkerles, Ioannis"
2019,1233,44:28:40 h ," Thivolle, Thierry"
2019,1233,44:28:40 h ," Javaheri, Jahanmehr (Nima)"
2019,1235,44:28:43 h ," Ancelin, Arnaud"
2019,1236,44:29:09 h ," Jacob, Olivier"
2019,1237,44:29:15 h ," He, Bin"
2019,1238,44:30:33 h ," Dagiral, Franck"
2019,1239,44:30:35 h ," Gigliotti, Fabrizio"
2019,1239,44:30:35 h ," Galeazzi, Stephane"
2019,1241,44:30:50 h ," Reuse, Janine"
2019,1241,44:30:50 h ," Ayton, Marie"
2019,1243,44:31:22 h ," Koors, Frederik Dennis"
2019,1244,44:32:53 h ," Taskin, Sadik"
2019,1245,44:32:57 h ," Caron, Jean-Paul"
2019,1246,44:33:11 h ," Wong, Leung-Lung (Ronald)"
2019,1247,44:33:46 h ," Aloisi, Fabrizio"
2019,1248,44:34:10 h ," Hurst, Niki"
2019,1249,44:34:14 h ," Tellias, James"
2019,1250,44:34:39 h ," Liao, Long-Hua"
2019,1251,44:34:41 h ," Yang, Zhi-Da"
2019,1252,44:34:55 h ," Pan, Liang"
2019,1253,44:35:21 h ," Rusakov, Dmitrii"
2019,1254,44:35:58 h ," Celik, Seda-Nur"
2019,1255,44:36:30 h ," Saiz Mons, Hector"
2019,1256,44:36:49 h ," Wu, Gang"
2019,1257,44:37:15 h ," Fuhrmann, Francois"
2019,1258,44:37:39 h ," David, Michel"
2019,1259,44:37:44 h ," Fettar, Rachid"
2019,1260,44:37:45 h ," Ran, Qian"
2019,1261,44:37:53 h ," Corti, Alessio"
2019,1262,44:37:54 h ," Ito, Yusuke"
2019,1263,44:38:14 h ," Decottignies, Charles"
2019,1264,44:38:18 h ," Halbaut, Laurent"
2019,1265,44:38:29 h ," Hamonier, Cedric"
2019,1266,44:38:36 h ," Phillip Yeo, Kian Yong"
2019,1267,44:38:37 h ," Djakovic, Aleksandar"
2019,1268,44:39:01 h ," Jezequel, Bernard"
2019,1269,44:39:26 h ," Chaudet, Cedric"
2019,1270,44:39:31 h ," Man, Liviu"
2019,1271,44:39:35 h ," Xie, Zheng-Qiu"
2019,1272,44:39:37 h ," Grant, Iain"
2019,1273,44:39:49 h ," Lochon, Romain"
2019,1274,44:40:40 h ," Sharma, Breeze Brijmohan"
2019,1275,44:40:59 h ," Berg, Olov (Olle)"
2019,1276,44:41:00 h ," Bollito, Mario"
2019,1277,44:41:07 h ," Mazzocchi, Yannick"
2019,1278,44:41:18 h ," Lazareanu, Razvan"
2019,1279,44:42:03 h ," Morsink, Emile"
2019,1280,44:42:23 h ," Ramirez, Israel"
2019,1281,44:42:26 h ," Jolive Malengreau, Aude"
2019,1282,44:42:31 h ," Berger, Thomas"
2019,1283,44:42:35 h ," Hintzy-Mugnier, Audrey"
2019,1284,44:42:37 h ," Wang, Yong-Ming"
2019,1285,44:42:42 h ," Skopas, Athanasios"
2019,1286,44:43:02 h ," Panagopoulos, Georgios"
2019,1287,44:43:27 h ," Munoz, Nicolas"
2019,1288,44:43:58 h ," Wang, Zhong-Zheng"
2019,1289,44:44:18 h ," Fiumi, Fabio"
2019,1290,44:44:34 h ," Maruyama, Yuuki"
2019,1291,44:45:03 h ," Nakano, Kosuke"
2019,1292,44:45:47 h ," Saunal, Olivier"
2019,1293,44:45:51 h ," Petitjean, Gregory"
2019,1294,44:47:07 h ," Nakamura, Ryoshi"
2019,1295,44:47:08 h ," Gorella, Cristian"
2019,1296,44:47:11 h ," Palazot, Silvan"
2019,1296,44:47:11 h ," Pipolo, Silverio"
2019,1298,44:47:34 h ," Minguet, Laurence"
2019,1298,44:47:34 h ," Hurbain, Christophe"
2019,1300,44:49:50 h ," Sedda, Ivan"
2019,1301,44:49:56 h ," Gofflot, Frederic"
2019,1302,44:50:11 h ," Garrido Perez, Eliseo"
2019,1303,44:50:57 h ," Leung, Chi-Wah (Raimond)"
2019,1304,44:50:59 h ," Ayhan, Cem"
2019,1305,44:51:12 h ," Pastore, Maurizio"
2019,1306,44:52:03 h ," Panico, Mathieu"
2019,1307,44:52:37 h ," Sammaknejad, Negar"
2019,1307,44:52:37 h ," Nicollerat, Henri"
2019,1309,44:53:58 h ," Suzuki, Hidekazu"
2019,1310,44:54:15 h ," Barre, Jean-Francois"
2019,1311,44:54:22 h ," Narita, Shiho"
2019,1312,44:54:54 h ," Kaido, Masaharu"
2019,1313,44:55:14 h ," Perini, Carlo"
2019,1314,44:55:15 h ," Prosperi, Giuseppe"
2019,1315,44:55:32 h ," Ang, Choo-Siong (Alex)"
2019,1316,44:55:56 h ," Castillo Carrascal, Paco"
2019,1317,44:56:27 h ," Bowe, Tony"
2019,1318,44:56:32 h ," Davies, Stephen"
2019,1319,44:57:27 h ," Le Sech, Antoine"
2019,1320,44:58:14 h ," Ventura Castells, Joan"
2019,1321,44:58:15 h ," Dassano, Gianluca"
2019,1321,44:58:15 h ," Gruntowski, Mateusz"
2019,1323,44:58:53 h ," Molevelt, Wouter"
2019,1324,44:59:28 h ," Rioboo Escalante, Jon Mirena"
2019,1325,44:59:30 h ," Higgins, Paul"
2019,1326,45:00:02 h ," Miyamoto, Toshihiro"
2019,1327,45:00:24 h ," Zhang, Chu-Yang"
2019,1328,45:00:41 h ," Itol, Mark"
2019,1329,45:00:53 h ," Bosc, Daniel"
2019,1330,45:01:21 h ," Siennicki, Leszek"
2019,1331,45:01:31 h ," Zenz, Alice-Maria"
2019,1332,45:01:38 h ," Skoniecki, Michal"
2019,1333,45:01:48 h ," McCarthy, Conor"
2019,1334,45:02:10 h ," La Barreda, Vivian"
2019,1335,45:02:19 h ," Yip, Yin-Ting (Tony)"
2019,1336,45:02:38 h ," Zhou, Bin"
2019,1337,45:02:40 h ," Yan, Yi"
2019,1338,45:04:50 h ," Ngai, Wa-Luk (Steven)"
2019,1339,45:04:53 h ," Choi, Tung-Yin (Tony)"
2019,1339,45:04:53 h ," Cheng, Hung-Yan"
2019,1341,45:04:54 h ," Matsunami, Mitsutomo"
2019,1342,45:04:56 h ," Lam, King-Man (Ken)"
2019,1343,45:05:06 h ," Cheung, Ming-Fung"
2019,1344,45:05:28 h ," Guilhot, Florian"
2019,1345,45:05:31 h ," Yip, Derek"
2019,1346,45:06:04 h ," Suzuki, Toshiki"
2019,1347,45:06:11 h ," Marcos, Olivier"
2019,1348,45:07:00 h ," Fauvel, Michel"
2019,1349,45:07:30 h ," Nadeau, Karine"
2019,1350,45:07:35 h ," Yau, Lai-Keung (Keith)"
2019,1351,45:07:36 h ," Douville, Jean-Bernard"
2019,1352,45:07:39 h ," Nuzzi, Pier Francesco"
2019,1352,45:07:39 h ," Wozniak, Mathieu"
2019,1354,45:07:40 h ," Rossi, Laurent"
2019,1355,45:07:42 h ," Beal, Laurent"
2019,1356,45:07:52 h ," Lengelle, Nicolas"
2019,1357,45:08:40 h ," Prouteau, Vanessa"
2019,1358,45:08:54 h ," Lutz, Bertrand"
2019,1359,45:09:55 h ," Gomez Cortes, Miguel"
2019,1360,45:10:08 h ," Aizawa, Masakazu"
2019,1361,45:10:38 h ," Barbero, Brune-Lise"
2019,1362,45:10:40 h ," Ho, Fu-Keung"
2019,1363,45:10:45 h ," D'Antonio, Maurizio Giordano Bruno"
2019,1364,45:10:46 h ," Bellorini, Jose Ignacio"
2019,1365,45:10:55 h ," Claraz, Benoit"
2019,1366,45:11:29 h ," Fish, Gareth"
2019,1367,45:11:45 h ," Francois, Baptiste"
2019,1368,45:12:31 h ," Streissel, Marie-Caroline"
2019,1369,45:12:42 h ," Pechenart, Maxime"
2019,1370,45:12:45 h ," Wan, Nga-Ting (Amber)"
2019,1371,45:12:49 h ," Yuen, Ka-Lam"
2019,1372,45:12:52 h ," Wong, Tiu-Yeung"
2019,1373,45:13:06 h ," Combret, Marc"
2019,1374,45:13:09 h ," Ushiroyama, Masaru"
2019,1375,45:13:29 h ," Garny, Pascal"
2019,1376,45:13:55 h ," Garcia Cabello, Francisco Jose"
2019,1377,45:14:49 h ," Bellec, David"
2019,1378,45:14:50 h ," Anton, Karl"
2019,1379,45:16:22 h ," Tanguy, Matthieu"
2019,1380,45:16:42 h ," Pouchain, Valery"
2019,1381,45:16:43 h ," Gourcuff, Laure"
2019,1382,45:16:57 h ," Kovacs, Daniel Marton"
2019,1383,45:16:59 h ," Lee, Gye-Suk"
2019,1384,45:17:16 h ," Calvez, Olivier"
2019,1385,45:17:19 h ," Billerby, Erik"
2019,1386,45:17:22 h ," Meyer, Philippe"
2019,1387,45:18:00 h ," Pye, Zoe"
2019,1388,45:18:17 h ," Thepaut, Jeremy"
2019,1389,45:18:21 h ," Gonzalez Rojas, Marisol"
2019,1390,45:18:25 h ," Doulet, Frederic"
2019,1391,45:18:34 h ," Alexandre, Thomas"
2019,1392,45:18:36 h ," Vauthier, Maxime"
2019,1393,45:19:25 h ," Kronholm, Ida"
2019,1394,45:19:36 h ," Cancemi, Giuseppe"
2019,1395,45:20:34 h ," Mattei, Cesar"
2019,1396,45:20:42 h ," Pierron, Julie"
2019,1397,45:21:04 h ," Restellini, Sebastien"
2019,1398,45:21:14 h ," Zhu, Ai-Li"
2019,1399,45:21:33 h ," Slomowicz, Jaroslaw"
2019,1400,45:22:09 h ," Le Gal, Matthieu"
2019,1401,45:22:29 h ," Drescher, Anke"
2019,1402,45:24:22 h ," Mathieu, Ophelie"
2019,1403,45:24:32 h ," Giacchetta, Stephane"
2019,1404,45:24:34 h ," Chagneux, Yves"
2019,1405,45:24:35 h ," Deligeard, Franck"
2019,1406,45:24:36 h ," White, Deuglan"
2019,1407,45:24:37 h ," Garrigue, Thierry"
2019,1407,45:24:37 h ," Froidefond, Jean-Louis"
2019,1409,45:24:44 h ," Martin, Eric"
2019,1410,45:26:23 h ," Talukdar, Bipul"
2019,1411,45:26:26 h ," Alliaume, Veronique"
2019,1412,45:26:37 h ," Gregis, Andrea"
2019,1413,45:26:43 h ," Kao, Wade"
2019,1414,45:27:14 h ," Choo, Jin-Beng (Roger)"
2019,1415,45:27:15 h ," Remigio, Thumbie"
2019,1416,45:27:41 h ," Kurosawa, Yukimasa"
2019,1417,45:28:37 h ," Ferry, Christophe"
2019,1418,45:28:38 h ," Traon, Steeve"
2019,1419,45:28:41 h ," Jaouen, Stephane"
2019,1420,45:28:43 h ," Guerin, Patrick"
2019,1421,45:28:54 h ," Dunkels, Antony"
2019,1422,45:29:04 h ," Poussing, Nicolas"
2019,1423,45:30:10 h ," Vaernewyck, Frederic"
2019,1424,45:30:16 h ," Kupsza, Andras"
2019,1425,45:30:32 h ," Chan, Pak-Hong"
2019,1426,45:31:51 h ," Boulay, Rodolphe"
2019,1427,45:32:11 h ," Stangnes, Eirik"
2019,1428,45:32:13 h ," Xi, Hong-Peng"
2019,1429,45:33:07 h ," Ferrand, Herve"
2019,1430,45:33:11 h ," Nakata, Kiyoko"
2019,1431,45:33:14 h ," Akabori, Hideo"
2019,1432,45:33:19 h ," Ho, Yuen-Loong (Real)"
2019,1433,45:34:18 h ," Sato, Takashi"
2019,1434,45:34:21 h ," Agnesina, Alberto"
2019,1435,45:34:27 h ," Mainwaring, Andrew"
2019,1436,45:34:29 h ," Ishii, Shogo"
2019,1437,45:34:41 h ," Polomski, Daniel"
2019,1438,45:35:16 h ," Calvo Rodriguez, Beatriz"
2019,1439,45:35:23 h ," Gonzalez Rodriguez, Miguel Angel"
2019,1440,45:35:56 h ," Reveiller, Etienne"
2019,1441,45:35:57 h ," Rossi, Thierry"
2019,1442,45:36:22 h ," Sim, Whitley"
2019,1443,45:37:51 h ," Lascombes, Franck"
2019,1444,45:38:08 h ," Kikuchi, Daisuke"
2019,1445,45:38:19 h ," Leung, Kai-Ho"
2019,1446,45:38:35 h ," Nicolas, Romain"
2019,1447,45:39:04 h ," Dupont, Frederic"
2019,1448,45:39:25 h ," Palasek, Ales"
2019,1449,45:39:27 h ," Vanderzyppe, Ludovic"
2019,1450,45:39:41 h ," Tsang, Yin-Hung (Ada)"
2019,1451,45:39:49 h ," Baldo, Bastien"
2019,1452,45:40:17 h ," Guiberteau, Christelle"
2019,1453,45:40:23 h ," Scuturici, Vasile-Marian"
2019,1454,45:40:24 h ," Sawka, Tomasz"
2019,1455,45:40:35 h ," Goncalves, Willy"
2019,1456,45:40:57 h ," Amiel, Francois-Xavier"
2019,1457,45:40:58 h ," Perruchon, Jean-Baptiste"
2019,1458,45:41:05 h ," Poiroux, Stephane"
2019,1459,45:43:27 h ," Boilini, Ermanna"
2019,1460,45:43:33 h ," Shamma, Shihab"
2019,1461,45:43:46 h ," Mulock, Amanda"
2019,1462,45:44:06 h ," Schirmer, Sabrina"
2019,1462,45:44:06 h ," Santos, Tony"
2019,1464,45:44:11 h ," Barrett, Katherine"
2019,1465,45:45:07 h ," Carnevale Miacca, Norberto Ariel"
2019,1466,45:45:17 h ," Heckmann, Christian"
2019,1467,45:49:03 h ," Furunes, Erling"
2019,1468,45:49:11 h ," Arnott, John"
2019,1469,45:49:12 h ," Hoellinger, Lionel"
2019,1470,45:49:23 h ," Komine, Kuniko"
2019,1471,45:49:30 h ," Bordini, William"
2019,1472,45:50:21 h ," Kraushofer, Arnold"
2019,1473,45:50:29 h ," Carrasco Obregon, Pedro Pablo"
2019,1474,45:50:56 h ," Gerbaud, Remi"
2019,1475,45:51:40 h ," Sauvage, Dominique"
2019,1476,45:51:54 h ," Cheng, Li-Jun"
2019,1477,45:51:58 h ," Martens, Peter"
2019,1478,45:52:15 h ," Visse, Ludovic"
2019,1479,45:54:07 h ," Conboy, John"
2019,1480,45:54:50 h ," Mouliom, Aime"
2019,1481,45:56:50 h ," Travaillot, Laurent"
2019,1482,45:56:51 h ," Travaillot, Marie-Laure"
2019,1483,45:56:53 h ," Zhang, Lin"
2019,1484,45:56:59 h ," Nava, Marco Roberto"
2019,1485,45:57:01 h ," Tassone, Enzo"
2019,1486,45:57:03 h ," Pau, Tin-Fung (Stephen)"
2019,1487,45:57:14 h ," Ahmad, Muhammad Zulfazli"
2019,1488,45:57:20 h ," Morat, Murielle"
2019,1489,45:57:41 h ," Hackl, Manfred"
2019,1490,45:57:48 h ," Brodowski, Michal"
2019,1491,45:57:50 h ," Ribeiro, Mickael"
2019,1492,45:58:07 h ," Chen, Jian-Hua"
2019,1493,45:58:28 h ," Lam, Kai-Hong (Samson)"
2019,1494,45:59:16 h ," Sanchez Ruiz, Victor Jose"
2019,1495,45:59:31 h ," Reindl, Andreas"
2019,1496,45:59:56 h ," Soave, Roberta"
2019,1497,46:00:26 h ," Cejovic, Dragana"
2019,1498,46:01:04 h ," Wiegers, Ruud"
2019,1499,46:01:05 h ," Roell, David"
2019,1500,46:01:55 h ," Galamand, Eric"
2019,1501,46:02:05 h ," Funakoshi, Satoshi"
2019,1502,46:02:47 h ," Maniette, Benoit"
2019,1503,46:04:02 h ," Cipriani, Simone"
2019,1504,46:04:54 h ," Fischer, Frank"
2019,1505,46:05:22 h ," Sugianto, Rini"
2019,1506,46:05:23 h ," Le Menarch, Erwann"
2019,1507,46:06:05 h ," Abe, Hideshi"
2019,1508,46:07:00 h ," Antonio Augusto, Bruno"
2019,1509,46:07:14 h ," Petitimbert, Ludovic"
2019,1510,46:07:31 h ," Loy, Mun-Ho"
2019,1511,46:08:22 h ," Biagio, Dale"
2019,1512,46:09:11 h ," Rudolph, Frederic"
2019,1513,46:09:16 h ," Jouarie, Julien"
2019,1514,46:10:12 h ," Li, Deng-Pan"
2019,1515,46:10:16 h ," Wasilewski, Krzysztof"
2019,1516,46:10:35 h ," Viseux, Philippe"
2019,1517,46:11:06 h ," Strnad, Vaclav"
2019,1518,46:11:33 h ," Kusumoto, Shouichro"
2019,1519,46:11:35 h ," Oswald, Uwe"
2019,1520,46:11:55 h ," Xu, Dong"
2019,1521,46:12:01 h ," Kim, Jae-Woo"
2019,1522,46:12:42 h ," Lim, Swee-Kwang"
2019,1523,46:12:55 h ," Rodier, Serge"
2019,1524,46:13:42 h ," Kusumoto, Sumiko"
2019,1525,46:13:49 h ," Marques, Noemia"
2019,1526,46:14:34 h ," Cottin, Michel"
2019,1527,46:15:02 h ," Lin, Can-Kai (Alan)"
2019,1528,46:15:04 h ," Iguchi, Chikako"
2019,1529,46:15:05 h ," Huang, Can-Quan"
2019,1530,46:15:07 h ," Peng, Yong"
2019,1531,46:16:41 h ," Lee, Alfred"
2019,1532,46:17:03 h ," McLaughlin, Paul"
2019,1533,46:17:53 h ," Seille, Sebastien"
2019,1534,46:18:16 h ," Javier, George"
2019,1535,46:18:44 h ," Bernard, Guillaume"
2019,1536,46:19:22 h ," Suryani, Lily"
2019,1537,46:19:23 h ," Zhang, Bo-Chao"
2019,1538,46:19:44 h ," Lemmon, Matthew"
2019,1539,46:21:59 h ," Leith, Hannah"
2019,1540,46:22:08 h ," Mizui, Yoshimitsu"
2019,1541,46:22:12 h ," Vaillant, Benoit"
2019,1542,46:23:44 h ," Courbet, Simon"
2019,1543,46:23:57 h ," Bruchon, Patrick"
2019,1544,46:24:04 h ," Andre, Loic"
2019,1545,46:25:25 h ," Verdi Brusati, Daniel"
2019,1546,46:26:13 h ," Vautier, Guillaume"
2019,1547,46:26:19 h ," Chanthabut, Eksitsu"
2019,1548,46:26:26 h ," Kitazawa, Sanae"
2019,1549,46:26:30 h ," Nomoto, Tetsuro"
2019,1550,46:27:20 h ," Lejeune, Laurent"
2019,1551,46:31:31 h ," Ng, Ho-Ming"
2019,1552,46:31:33 h ," Chui, Lok-Nin (Joe)"
2019,1553,46:31:34 h ," Tse, Hon-Shing"
2019,1554,46:33:12 h ," Clemot, Christophe"
2019,1555,46:36:53 h ," Lopez Hidalgo, Rafael"
2019,1556,46:55:30 h ," Keller, Guillaume"
2019,1557,45:26:25 h ," Montagna, Carlo"
2019,1558,45:26:39 h ," Marques, Goncalo"
2019,1559,45:27:25 h ," Konkol, Timo"
2019,1560,45:27:46 h ," Corcos, Gilles"
2019,1561,45:28:03 h ," Balahachi, Rafion"
2019,1562,45:28:14 h ," Kuhlman, Emanuela"
2019,1563,45:28:48 h ," Kerne, Emmanuel"
2019,1564,45:29:02 h ," Boom, Sander"
2019,1565,45:29:12 h ," Dudon, Marc"
2019,1566,45:29:16 h ," Guillemot, Cyrille"
2019,1567,45:29:51 h ," Lam, Koon-Chi (Trevor)"
2019,1568,45:29:59 h ," Tung, Hing-Lun"
2019,1569,45:30:07 h ," Wucher, Laura"
2019,1570,45:30:11 h ," Huang, Christopher"
