Year,Rank,Time,"Surname, first name "
2022,1066,41:36:07 h ," Verdaguer Font, Joan Manel"
2022,1067,41:36:08 h ," Caballero Bravo, Isidor"
2022,1067,41:36:08 h ," Sanchoyerto Martinez, Aitor"
2022,1069,41:36:14 h ," Davin, Guillaume"
2022,1070,41:36:23 h ," Molina Diaz, Israel"
2022,1071,41:37:01 h ," Mercade Aloy, Roger"
2022,1072,41:37:12 h ," Georges, Olivier"
2022,1073,41:37:36 h ," Vergey, Florent"
2022,1074,41:37:58 h ," Maillet, Fabrice"
2022,1075,41:38:04 h ," Calimano, Christopher"
2022,1076,41:39:35 h ," Ross, Matthew"
2022,1077,41:40:00 h ," Cellenza, Jose Maria"
2022,1078,41:40:06 h ," Turner, Brendan"
2022,1079,41:40:09 h ," Rostan, Mark"
2022,1080,41:40:37 h ," Müller, Marc"
2022,1081,41:41:32 h ," Grelet, Renaud"
2022,1082,41:41:57 h ," Kandemir, Bekir Sitki"
2022,1083,41:42:19 h ," Marshall, Daniel"
2022,1084,41:42:36 h ," Raimbault, Guillaume"
2022,1085,41:42:56 h ," Berg, Olov (Olle)"
2022,1085,41:42:56 h ," Darley, Vince"
2022,1087,41:43:44 h ," Intxausti Iztueta, Joseba"
2022,1088,41:43:59 h ," Alberdi Erauskin, Inigo"
2022,1089,41:44:36 h ," Dupuy, Fabrice"
2022,1090,41:45:22 h ," Dunstan, Paul"
2022,1091,41:45:50 h ," Miringu, Victor Kamau"
2022,1092,41:46:03 h ," Ciemborowicz, Karol"
2022,1093,41:46:54 h ," Sagot, Marie"
2022,1094,41:47:05 h ," Poulet, Benoit"
2022,1095,41:47:54 h ," Waters, Brett"
2022,1096,41:48:10 h ," Mareschal, Emmanuel"
2022,1097,41:48:39 h ," Le Cann, Frederic"
2022,1098,41:48:42 h ," Cheilletz, Xavier"
2022,1099,41:49:26 h ," McMurray, Robert"
2022,1100,41:49:29 h ," Simcik, Trey"
2022,1101,41:49:57 h ," Sasco, Pierre (Peio)"
2022,1102,41:50:00 h ," Mittaine, Frederic"
2022,1103,41:50:05 h ," Perale, Marco"
2022,1104,41:50:09 h ," Perez Penuela, Victor"
2022,1105,41:50:14 h ," Hahnel, Mario"
2022,1105,41:50:14 h ," Cooper, Alan"
2022,1107,41:50:32 h ," Bozon, Slavomir"
2022,1108,41:50:45 h ," Wieduwild, Elisabeth"
2022,1109,41:50:59 h ," Rich, Kieran"
2022,1110,41:51:49 h ," Dachary, Jerome"
2022,1110,41:51:49 h ," Baronnet, Regis"
2022,1112,41:51:50 h ," Larronde, Frederic"
2022,1113,41:52:02 h ," Vitour, Damien"
2022,1114,41:52:05 h ," Derien, Anthony"
2022,1115,41:52:10 h ," Peuchot, Bernard"
2022,1116,41:52:14 h ," Tyllsmark, Andreas"
2022,1117,41:52:16 h ," Tamura, Kahei"
2022,1118,41:52:57 h ," Meuret, Jean-Charles"
2022,1119,41:53:22 h ," Klein, Holger"
2022,1120,41:53:38 h ," Piccoli, Cristian"
2022,1121,41:53:56 h ," Tait, Gayle"
2022,1122,41:54:07 h ," Sakamoto, Akira"
2022,1123,41:54:14 h ," Meunier, Arnaud"
2022,1124,41:54:24 h ," Duroux, Loic"
2022,1125,41:54:33 h ," Treschow, Christian"
2022,1126,41:55:35 h ," Jiemwiriyakul, Bunjongsak"
2022,1127,41:56:24 h ," Houpert, Mathieu"
2022,1128,41:56:42 h ," Pae, Andres"
2022,1129,41:57:48 h ," Poletti, Michel"
2022,1130,41:58:08 h ," Hasselrot, Mikael"
2022,1131,41:58:42 h ," Darville, Eddy"
2022,1132,41:59:08 h ," Afonso, Carlos"
2022,1132,41:59:08 h ," Poveda Urbano, Juanjo"
2022,1134,41:59:14 h ," Hurtado Buron, Manuel"
2022,1135,41:59:23 h ," Bouvard, Christophe"
2022,1136,42:00:32 h ," Anderson, Colin J."
2022,1137,42:00:58 h ," Paner, Rowell"
2022,1138,42:01:35 h ," Marion, Frederic"
2022,1139,42:04:03 h ," Rota, Simone"
2022,1140,42:05:14 h ," Georgoulopoulos, Nikolaos"
2022,1141,42:05:35 h ," Favreau, Fabien"
2022,1142,42:05:59 h ," Dalmau Llorca, Pere"
2022,1143,42:06:16 h ," Wolfe, Chris"
2022,1144,42:06:24 h ," Helaine, Anthony"
2022,1145,42:06:31 h ," Dugied, Leonard"
2022,1146,42:07:18 h ," Hercouet, Didier"
2022,1147,42:07:38 h ," Cloux, Sebastien"
2022,1148,42:08:12 h ," Attelind, Sofia"
2022,1149,42:08:32 h ," Montagnon, Edouard"
2022,1150,42:09:19 h ," Smith, Ian"
2022,1151,42:09:43 h ," Perrier-Bavoux, Florent"
2022,1152,42:11:48 h ," Wormald, Alexander"
2022,1153,42:11:50 h ," Locquet, Vincent"
2022,1154,42:12:11 h ," Diaz Fernandez, Victor Luis"
2022,1155,42:12:58 h ," Didier, Corentin"
2022,1156,42:13:32 h ," Shionyu, Kenshu"
2022,1157,42:13:33 h ," Surian, Nicolo Primo Arturo"
2022,1158,42:13:58 h ," McLaren, Bruce"
2022,1159,42:14:19 h ," Sanlaville, Pierre-Yves"
2022,1160,42:14:27 h ," Vitiello, Claudio"
2022,1161,42:15:11 h ," Machuca Janini, Pablo"
2022,1162,42:16:18 h ," Laurent, Pierre-Yves"
2022,1163,42:16:52 h ," Martin, Philippe"
2022,1164,42:17:17 h ," Melchers, Florent"
2022,1165,42:17:25 h ," Small, John"
2022,1166,42:17:48 h ," Karhunen, Otto"
2022,1167,42:19:20 h ," Ogorek, Maciej"
2022,1168,42:19:27 h ," Glanowski, Marek"
2022,1169,42:23:45 h ," Jorgensen, Mads-Juul"
2022,1170,42:23:52 h ," Farck, Bertrand"
2022,1171,42:24:18 h ," Cabo Gil, Juan Antonio"
2022,1172,42:24:24 h ," Sebe, Laurent"
2022,1173,42:24:52 h ," Bourquin, Yannik"
2022,1174,42:24:58 h ," Iglesias, David"
2022,1175,42:25:18 h ," Biffi, Ivano"
2022,1176,42:26:06 h ," Mossman, Dawson"
2022,1177,42:26:15 h ," Guthrie, Tom"
2022,1177,42:26:15 h ," Kreaden, Mike"
2022,1179,42:26:52 h ," Glatthor, Thorsten"
2022,1180,42:27:37 h ," Chahbazian, Stephane"
2022,1181,42:27:47 h ," Okudaira, Taichi"
2022,1182,42:28:00 h ," Colin, Philippe"
2022,1183,42:28:03 h ," Anneessens, Joachim"
2022,1184,42:28:30 h ," Jahan, Marc"
2022,1185,42:30:21 h ," Duarte Mota, Jose Manuel"
2022,1186,42:30:31 h ," Jiamvirojwong, Pruttipong"
2022,1187,42:31:13 h ," Ravot, Frederic"
2022,1188,42:31:21 h ," Relave, Fabien"
2022,1189,42:32:09 h ," Zdunek, Patrick"
2022,1190,42:33:17 h ," Mutenin, Stanislav"
2022,1191,42:33:23 h ," Eulogio, Riccardo"
2022,1192,42:33:50 h ," Luftensteiner, Jochen"
2022,1193,42:34:18 h ," Delannoy, Florent"
2022,1194,42:35:34 h ," Mues, Christoph"
2022,1195,42:37:00 h ," van Eetvelt, Ivan"
2022,1196,42:37:38 h ," Melchiorri, Marco"
2022,1197,42:37:55 h ," Ramos dos Santos Lourenco, Carlos Eduardo"
2022,1198,42:38:11 h ," Müller, Axel"
2022,1199,42:38:53 h ," Pinheiro Mendes, Fernando"
2022,1200,42:39:23 h ," Pijourlet, Thierry"
2022,1201,42:39:31 h ," Rees, Steve"
2022,1202,42:39:42 h ," Anmella, Didier"
2022,1203,42:40:24 h ," Gilbert, Nathaniel"
2022,1204,42:40:31 h ," Monteiro, Andre Miguel"
2022,1205,42:42:10 h ," Harmand, Fabien"
2022,1206,42:43:17 h ," Bonnevault, Christophe"
2022,1207,42:44:11 h ," Bonkowsky, Josh"
2022,1208,42:44:36 h ," Thirion, Frederic"
2022,1209,42:45:04 h ," Suarez Sanchez, Luis"
2022,1210,42:46:15 h ," Villanueva, Francisco Jesus"
2022,1211,42:47:01 h ," Le, Tan Cuong"
2022,1212,42:48:01 h ," Desmarais, Maxime"
2022,1213,42:49:21 h ," Lopes, Stephane"
2022,1214,42:49:31 h ," Sinrodthanakorn, Pathomporn"
2022,1215,42:49:54 h ," Thenot, Philippe"
2022,1216,42:50:09 h ," Himmelstoß, Manuel"
2022,1217,42:51:19 h ," Jacobert, Jeremy"
2022,1218,42:51:21 h ," Laignel, Alexis"
2022,1219,42:51:22 h ," Biemel, Stephane"
2022,1220,42:54:08 h ," Jones, Philip"
2022,1221,42:54:22 h ," Date, Shinichiro"
2022,1222,42:54:53 h ," Rodriguez Maurici, Pau"
2022,1223,42:55:11 h ," Jones, Laura"
2022,1224,42:55:31 h ," McCarthy, Jane"
2022,1224,42:55:31 h ," Merrick, Andrew"
2022,1226,42:55:38 h ," Kotwa, Arkadiusz"
2022,1227,42:56:30 h ," Galanis, Vasileios"
2022,1228,42:56:56 h ," Leservoisier, Adeline"
2022,1229,42:57:01 h ," Bradley, Joseph"
2022,1230,42:57:35 h ," Domitrovic, Nikola"
2022,1230,42:57:35 h ," Yamaguchi, Osamu"
2022,1232,42:58:05 h ," Jomard, Florent"
2022,1233,42:58:56 h ," Elmer, Jonas"
2022,1234,42:59:41 h ," Lamy, Guillaume"
2022,1235,43:00:17 h ," Taveira, Claudio"
2022,1236,43:00:18 h ," Chiu, Sui-Wing"
2022,1237,43:03:00 h ," Temduang, Weerapan"
2022,1238,43:03:59 h ," Turner, Brendan"
2022,1239,43:05:03 h ," Campa, Matjaz"
2022,1240,43:05:12 h ," Lehmann, Susann"
2022,1240,43:05:12 h ," Mancusi, Gianluca"
2022,1242,43:06:15 h ," Cytacki, Dawid"
2022,1243,43:06:33 h ," Ramazanov, Aleksandr"
2022,1244,43:07:54 h ," Penkov, Konstantin (Kostya)"
2022,1245,43:07:55 h ," Vecchi, Manuele"
2022,1246,43:08:25 h ," Staszewski, Piotr"
2022,1247,43:09:05 h ," Batllori Llaurado, Ferran"
2022,1248,43:09:15 h ," Casas Meliz, Jose"
2022,1249,43:09:59 h ," Put, Willem"
2022,1250,43:10:51 h ," Edenteg, Johan"
2022,1251,43:11:13 h ," Bonnefoy, Amelie"
2022,1252,43:11:33 h ," Sheldon, Michael"
2022,1253,43:11:34 h ," Sheldon, Alice"
2022,1254,43:11:38 h ," Galan, Adrien"
2022,1255,43:13:37 h ," Koziol, Krzysztof"
2022,1256,43:13:46 h ," Doussal, Yves"
2022,1257,43:14:00 h ," Dube, Guillaume"
2022,1258,43:14:54 h ," Gapaillard-Lemoine, Katia"
2022,1259,43:15:15 h ," Fujii, Motoharu"
2022,1260,43:15:32 h ," Jeong, Pil-Hwa"
2022,1261,43:15:39 h ," Sachot, Jean-Philippe"
2022,1262,43:16:04 h ," Garlick, Steven"
2022,1263,43:16:13 h ," Rouzic, Yvon"
2022,1264,43:18:14 h ," Smith, Elaine"
2022,1265,43:18:59 h ," Lopez Maldonado, Claudio"
2022,1266,43:21:44 h ," Lamin, Hafizan"
2022,1267,43:22:01 h ," Paul, Adrien"
2022,1268,43:22:19 h ," Gomes de Lima, Antonio"
2022,1269,43:23:15 h ," Subires Martin, Joaquin Jesus"
2022,1270,43:23:48 h ," Zibert, Dejan"
2022,1271,43:23:58 h ," Ngui, Mau-Shun (Joseph)"
2022,1272,43:24:53 h ," Pons, Jerome"
2022,1273,43:25:21 h ," Framarin, Sergio"
2022,1274,43:25:29 h ," Hurth, Aurelien"
2022,1275,43:26:15 h ," Gammon, Jack"
2022,1276,43:26:32 h ," Beaussart, Herve"
2022,1277,43:26:43 h ," Bertrand, Benoit"
2022,1278,43:27:05 h ," Aoyama, Tatsuro"
2022,1279,43:27:08 h ," Love, Kat"
2022,1280,43:27:14 h ," Leung, Moon-Ka"
2022,1281,43:27:24 h ," Lai, Yu-Hin (Andrew)"
2022,1282,43:27:33 h ," Pintos Barros, Domingos Manuel"
2022,1283,43:28:48 h ," Ji, Hang"
2022,1284,43:29:00 h ," Özmen, Sinem"
2022,1285,43:29:34 h ," McKenney, Bryan"
2022,1286,43:29:52 h ," Bravi, Simone"
2022,1287,43:31:01 h ," Crouteix, Edouard"
2022,1287,43:31:01 h ," Scogings Vidaurre, Michael Edward"
2022,1289,43:31:11 h ," Goux, Corentin"
2022,1290,43:32:45 h ," Binlich, Jean-Manuel"
2022,1291,43:33:41 h ," Esnault, Anthony"
2022,1292,43:33:54 h ," Samwell, Benjamin"
2022,1293,43:34:31 h ," Daco, Raphael"
2022,1294,43:34:53 h ," Miwa, Amagata"
2022,1295,43:35:29 h ," Santos Gestal, Luis"
2022,1296,43:35:36 h ," Skjödeberg, Gotfred Witthöft"
2022,1297,43:35:55 h ," Andersson, Jonas"
2022,1298,43:36:33 h ," Jouffroy, Romain"
2022,1299,43:37:05 h ," Knobloch, Antje"
2022,1300,43:37:15 h ," Lebell, Aaron"
2022,1301,43:37:28 h ," Szklarski, Jacek"
2022,1302,43:39:52 h ," Pregliasco, Jonatan"
2022,1303,43:39:57 h ," Baciu, Ionel Bogdan"
2022,1304,43:40:10 h ," Broman, Marcus"
2022,1305,43:40:11 h ," Håkansson, Daniel"
2022,1306,43:41:30 h ," Sgorlon, Fabio"
2022,1307,43:42:04 h ," Ali, Fernando Martin"
2022,1308,43:42:57 h ," Sogna, Massimiliano"
2022,1308,43:42:57 h ," Di Silvio, Onorino"
2022,1310,43:43:02 h ," Maury, Jean-Marc"
2022,1311,43:43:24 h ," Le Van, Alexandre"
2022,1312,43:43:31 h ," Duret, Aurelien"
2022,1313,43:43:33 h ," Gunther, Vincent"
2022,1314,43:43:44 h ," Adelhanoff, Nicolas"
2022,1315,43:44:02 h ," Daly, Brian"
2022,1316,43:44:11 h ," Mendonca, Duarte"
2022,1317,43:45:16 h ," Bernard, Mathieu"
2022,1318,43:46:30 h ," Debosscher, Michel"
2022,1319,43:46:39 h ," Gaudin, Olivier"
2022,1320,43:46:49 h ," Cavallari, Cristian"
2022,1321,43:47:01 h ," van Gils, Jan"
2022,1322,43:47:58 h ," Garcia, Felipe"
2022,1323,43:48:07 h ," Jaud, Vincent"
2022,1324,43:48:10 h ," Clenet, Carl"
2022,1325,43:48:16 h ," Ernould, Frederic"
2022,1326,43:48:55 h ," Foix-Sauret, David"
2022,1327,43:49:33 h ," Toussaint, Maxime"
2022,1328,43:49:36 h ," Hahn, Alexandre"
2022,1329,43:50:52 h ," Gouveia, Palmira"
2022,1330,43:51:20 h ," Owen, James"
2022,1331,43:52:35 h ," Mesgouez, Arnaud"
2022,1332,43:52:51 h ," Boucher, Pierre"
2022,1333,43:53:14 h ," Arceo, Rupert"
2022,1334,43:53:32 h ," Perez, Julien"
2022,1335,43:53:34 h ," Coutreau, Julien"
2022,1336,43:54:09 h ," Koshii, Daishi"
2022,1337,43:54:25 h ," Thomas, William"
2022,1338,43:54:47 h ," Fournier, Bruno"
2022,1339,43:55:57 h ," Molin, Diana"
2022,1340,43:57:52 h ," Cape, Phil"
2022,1341,43:57:53 h ," Jimenez-Herrera Hernandez, Alvaro Luis"
2022,1342,43:58:01 h ," Rickard, Jamie"
2022,1343,43:59:04 h ," Dehaynin, Brice"
2022,1344,43:59:17 h ," Leci, Burim"
2022,1345,43:59:35 h ," Yörük, Alp"
2022,1346,44:00:09 h ," Fossey, Ludovic"
2022,1347,44:00:14 h ," Torralba Verge, Josep"
2022,1348,44:00:19 h ," Omodera, Tsutomu"
2022,1349,44:00:27 h ," Iu, Kim-Fung"
2022,1349,44:00:27 h ," Leung, Kin-Yui"
2022,1351,44:00:28 h ," Ng, Wing-Yi"
2022,1352,44:01:01 h ," Meiklejohn, Stuart"
2022,1353,44:01:16 h ," Leon Carreno, Joan Carlos"
2022,1354,44:01:32 h ," Inness, James Dougal"
2022,1355,44:02:05 h ," Horta, Hugo Ruben"
2022,1356,44:02:18 h ," Yhooyued, Kittipong"
2022,1357,44:02:41 h ," Kawabata, Takashi"
2022,1358,44:03:35 h ," Guthleben, Yvan"
2022,1359,44:04:24 h ," Leger, Luc"
2022,1360,44:05:09 h ," Kaali, Daniel"
2022,1361,44:05:25 h ," Zanier, Laurent"
2022,1362,44:05:39 h ," Oppo, Massimiliano"
2022,1363,44:06:00 h ," Meaney, John"
2022,1364,44:07:02 h ," Jacob, Nicolas"
2022,1365,44:07:30 h ," Iriyama, Yasushi"
2022,1366,44:08:11 h ," Genoux, Annelise"
2022,1366,44:08:11 h ," Arsac, Laurent"
2022,1368,44:08:51 h ," Diaz Rodriguez, Gladys Veronica"
2022,1368,44:08:51 h ," Hurtado Martinez, Eduardo"
2022,1370,44:09:14 h ," Cedano, Sergio"
2022,1371,44:09:17 h ," Poon, Lin-Sing"
2022,1372,44:09:22 h ," Leung, Yiu-Man"
2022,1373,44:09:31 h ," Lofts, Kevin"
2022,1374,44:10:15 h ," Forge, Frederic"
2022,1375,44:11:27 h ," Roux, Cedric"
2022,1376,44:11:45 h ," Taxi, Julien"
2022,1377,44:11:50 h ," Guerin, Nicolas"
2022,1378,44:11:56 h ," Bouyat, Arnaud"
2022,1378,44:11:56 h ," Castillo Gallardo, Alejandro Javier"
2022,1378,44:11:56 h ," Li, Cliff"
2022,1381,44:12:37 h ," Lindsay, David"
2022,1382,44:12:42 h ," Holmgren, Joakim"
2022,1383,44:12:49 h ," Colin, Maxime"
2022,1384,44:12:53 h ," Philipps, David"
2022,1385,44:12:55 h ," Barrett, Damian"
2022,1386,44:13:06 h ," Sundstedt, Jonas"
2022,1387,44:13:25 h ," Brachet, Laurent"
2022,1388,44:13:41 h ," Uekusa, Tetsuya"
2022,1389,44:13:56 h ," Beynat, Pierre-Alain"
2022,1390,44:14:14 h ," Bomboi, Ivano"
2022,1391,44:14:29 h ," Cuttle, Benjamin"
2022,1392,44:14:59 h ," Tang, Wan-Kwong (Wayne)"
2022,1393,44:15:06 h ," Hagan, Jay"
2022,1394,44:15:09 h ," Meunier, Aurelien"
2022,1395,44:15:50 h ," Parisot, Tristan"
2022,1395,44:15:50 h ," Parisot, Cyriac"
2022,1397,44:16:05 h ," Balanescu, Valentin Catalin"
2022,1398,44:16:16 h ," Mak, Hoi-Fong"
2022,1399,44:16:47 h ," Fachino, Sandro"
2022,1400,44:16:55 h ," Costa, Pedro"
2022,1401,44:17:04 h ," Gauthier, Thomas"
2022,1402,44:17:13 h ," Moreira Machado da Costa, Emanuel"
2022,1403,44:17:18 h ," Scheel, Patrick"
2022,1404,44:17:20 h ," Beyly, Philippe"
2022,1405,44:18:17 h ," Schalin, Peter"
2022,1406,44:18:50 h ," Mangström, Stefan"
2022,1407,44:19:08 h ," Lacroix, Bertrand"
2022,1408,44:19:21 h ," Luiz dos Santos, Rodrigo"
2022,1409,44:19:32 h ," Ueno, Koji"
2022,1410,44:19:33 h ," Filipowicz, Marcin"
2022,1411,44:19:50 h ," Renko, Andraz"
2022,1412,44:19:59 h ," Yap, Min-Yi (Daniel Francis)"
2022,1413,44:20:05 h ," Lecomte, Nicolas"
2022,1414,44:20:36 h ," Solodsky, Andrei"
2022,1415,44:20:37 h ," Lambert, James"
2022,1416,44:20:39 h ," Bourassa, Denise"
2022,1417,44:20:40 h ," Lloveras Mascarell, Xavi"
2022,1418,44:21:05 h ," Leclancher, Guillaume"
2022,1419,44:21:37 h ," Lucero, Claudio"
2022,1420,44:21:58 h ," Slovak, Tomas"
2022,1421,44:22:08 h ," Guerendel, Axel"
2022,1422,44:23:28 h ," Piffeteau, Emmanuel"
2022,1423,44:23:38 h ," Lora Tejera, Oscar Luis"
2022,1424,44:24:10 h ," Madaschi, Giuseppe"
2022,1425,44:24:17 h ," Troughton, Christian"
2022,1426,44:24:26 h ," Monteith, Chris"
2022,1427,44:24:56 h ," Buic Grzeta, Mladenka"
2022,1428,44:25:02 h ," Getz, Lisa"
2022,1429,44:25:50 h ," Scigalski, Marcin"
2022,1430,44:26:19 h ," Wannakit, Payungsak"
2022,1431,44:26:54 h ," Bernier, Yann"
2022,1432,44:27:01 h ," Koumpakis, Georgios"
2022,1433,44:27:19 h ," Crook, Stuart"
2022,1434,44:27:22 h ," de Groote, Charles"
2022,1435,44:27:27 h ," Revesz, Akos"
2022,1436,44:27:35 h ," Castres, Deborah"
2022,1437,44:27:58 h ," Panula, Mikko"
2022,1438,44:28:40 h ," Lee, Ju-Ha"
2022,1439,44:29:06 h ," Meisch, Disco"
2022,1439,44:29:06 h ," Her, Matthieu"
2022,1441,44:29:09 h ," Chivoiu, Ciprian"
2022,1442,44:29:20 h ," Ali, Alexis Matias"
2022,1443,44:29:42 h ," Sauvry, Stephane"
2022,1444,44:30:45 h ," Vutskits, Laszlo"
2022,1445,44:30:46 h ," Rousseau, Fabrice"
2022,1446,44:31:13 h ," Neveu, Gwenael"
2022,1447,44:31:48 h ," Martinez Martinez, Leandre"
2022,1447,44:31:48 h ," Pujol Mestres, Francesc"
2022,1449,44:32:07 h ," Nuno, Filipe"
2022,1450,44:32:08 h ," Capela, Joaquim"
2022,1451,44:32:09 h ," Felix Duarte, Antonio Manuel"
2022,1452,44:32:23 h ," Hue, Jean-Noel"
2022,1453,44:32:39 h ," Patsiatzis, Ioannis"
2022,1454,44:33:06 h ," Cava, Sandro Uriel"
2022,1455,44:33:07 h ," Vielmont, Jean-Luc"
2022,1456,44:33:15 h ," Lepetit, Francois-Xavier"
2022,1457,44:33:54 h ," Habbari, Mehdi"
2022,1458,44:34:17 h ," Guignard, Romain"
2022,1459,44:34:45 h ," Arco Alvarez, Eduardo"
2022,1460,44:35:05 h ," Vigrass, Jarrod James"
2022,1461,44:35:08 h ," Wheat, Kevin"
2022,1462,44:35:20 h ," Hilling, Peter"
2022,1463,44:35:48 h ," Messina, Andrew"
2022,1464,44:35:54 h ," Ferraro, Andres Matias"
2022,1465,44:35:55 h ," Gan, Wei-Yong"
2022,1466,44:36:06 h ," Bryan, Andrew"
2022,1467,44:36:09 h ," Lewis, Tyrone"
2022,1468,44:36:19 h ," Cliquot, Dominique"
2022,1469,44:36:20 h ," Lee, Hui-Ping"
2022,1470,44:36:51 h ," Koncilja, Kevin"
2022,1471,44:37:56 h ," Benham, Andrew"
2022,1472,44:37:58 h ," Callegari, Mauro"
2022,1473,44:37:59 h ," Curini, Mariangela"
2022,1474,44:38:03 h ," Vivier, Damien"
2022,1475,44:38:05 h ," Takeuchi, Tomoka"
2022,1476,44:38:06 h ," Lafontaine, Nicolas"
2022,1477,44:38:10 h ," Conangla Rosello, Xavier"
2022,1478,44:38:27 h ," Hansson, Anders"
2022,1479,44:39:06 h ," Rousselet, Thierry"
2022,1480,44:40:18 h ," So, Ho"
2022,1481,44:40:22 h ," Kampouridis, Dimitrios"
2022,1482,44:40:34 h ," Henault, Olivier"
2022,1483,44:42:17 h ," Rieu, Cyril"
2022,1484,44:42:30 h ," Archimbaud, Pierre-Louis"
2022,1485,44:43:13 h ," Moreno, Jose"
2022,1486,44:43:19 h ," Heyd, Laurent"
2022,1487,44:44:39 h ," Font Gali, Xavier"
2022,1488,44:45:11 h ," Haug, Jack"
2022,1489,44:45:16 h ," Crosato, Mauro"
2022,1490,44:46:00 h ," Fontinha, Luis"
2022,1491,44:46:30 h ," Serradji, Ange"
2022,1492,44:47:02 h ," Kuroiwa, Itsumi"
2022,1493,44:47:05 h ," Penney, Dave"
2022,1494,44:47:46 h ," Chieochansin, Thaweesak"
2022,1495,44:47:56 h ," Nicholson, Tatiana"
2022,1496,44:48:21 h ," Pirhonen, Pasi"
2022,1496,44:48:21 h ," Kauraharju, Mika"
2022,1498,44:48:22 h ," Kuotola, Sampo"
2022,1499,44:48:35 h ," Spivak, Michael"
2022,1500,44:48:46 h ," Tachibana, Hayanari"
2022,1501,44:49:24 h ," Barison, Stefano"
2022,1502,44:49:52 h ," Liegeois, Gil"
2022,1503,44:49:53 h ," Liegeois, Fabien"
2022,1504,44:50:13 h ," Dachprapherd, Prajaknate"
2022,1505,44:50:17 h ," O'Brien, David"
2022,1506,44:52:08 h ," Vegas Pascual, Dionisio"
2022,1507,44:52:33 h ," Comeau, Fabrice"
2022,1508,44:52:43 h ," Morgenstern, Benny"
2022,1509,44:53:16 h ," Caux, Kevin"
2022,1510,44:53:22 h ," Verdier, Pascal"
2022,1511,44:54:14 h ," Regnier, Christophe"
2022,1512,44:54:27 h ," Kokotek, Maciej"
2022,1513,44:54:42 h ," Recoules, Nicolas"
2022,1514,44:55:24 h ," Stewart, Alecsa"
2022,1515,44:56:19 h ," Garnier, Alain"
2022,1516,44:56:24 h ," Chironna, Giangrazio Gino"
2022,1517,44:56:38 h ," Dromard, Florian"
2022,1517,44:56:38 h ," Lang, Jeremy"
2022,1519,44:56:41 h ," Le Pommellec, Laure"
2022,1520,44:56:46 h ," Fernandez, Daniel"
2022,1521,44:57:07 h ," Havez, Gaetan"
2022,1522,44:57:16 h ," Kobayashi, Kiyoshi"
2022,1523,44:59:58 h ," Turcu, Stan"
2022,1524,45:01:20 h ," Inbona, Eugenie"
2022,1525,45:01:26 h ," Lienard, Sebastien"
2022,1526,45:02:13 h ," Alcover Perez, Virgilio"
2022,1526,45:02:13 h ," Soriano Clariana, Alvaro"
2022,1528,45:02:15 h ," Breton, Jean-Francois"
2022,1529,45:02:19 h ," Deves, Gaetan"
2022,1530,45:02:28 h ," Lee, Cheuk-Hin (Raymond)"
2022,1531,45:03:10 h ," Muller, Grant"
2022,1532,45:03:23 h ," Stuart, David"
2022,1533,45:04:55 h ," Doyle, Matthew"
2022,1533,45:04:55 h ," Martin, Paul"
2022,1535,45:04:56 h ," Davies, Dai"
2022,1536,45:05:01 h ," Ortuno Ruiz, Juan Jose"
2022,1537,45:05:45 h ," Fernandes, Hugo"
2022,1538,45:06:00 h ," Bretaudeau, Nicolas"
2022,1539,45:06:06 h ," Guy, Gilles"
2022,1540,45:06:24 h ," Matthiasdottir Proppe, Halldora Gyða"
2022,1540,45:06:24 h ," Kaluzynski, Michael"
2022,1542,45:06:25 h ," Mesquita, Philippe"
2022,1543,45:06:27 h ," Folkmann, Stephane"
2022,1544,45:06:31 h ," Bianchi, Gianpiero"
2022,1545,45:06:45 h ," Gilabert Valldeperez, Xavier"
2022,1546,45:06:54 h ," Tramontin, Giuseppe"
2022,1547,45:06:57 h ," Shaw, Jon"
2022,1548,45:07:05 h ," Matte, Camila Maria"
2022,1549,45:07:09 h ," Strlek, Dean"
2022,1550,45:07:24 h ," Nakamachi, Akihito"
2022,1551,45:07:25 h ," Wainwright, Francis"
2022,1552,45:09:12 h ," Qu, Min-Wei"
2022,1553,45:09:13 h ," El Hachani, Mohamed Ali"
2022,1554,45:09:28 h ," Kulinovic, Sasa Shaga"
2022,1554,45:09:28 h ," Viney, Gael"
2022,1556,45:09:43 h ," Andeol, Guillaume"
2022,1557,45:09:55 h ," Kawai, Kotaro"
2022,1558,45:10:28 h ," Decrombecque, Herve"
2022,1559,45:10:34 h ," Zieba, Marcin"
2022,1560,45:10:58 h ," Nateeprasittiporn, Apirat"
2022,1561,45:11:25 h ," Chotard, Jean-Luc"
2022,1562,45:11:26 h ," Galeazzi, Stephane"
2022,1563,45:11:51 h ," Pareja Carrillo, Pedro Emilio"
2022,1564,45:11:55 h ," Colombo, Thomas"
2022,1565,45:12:03 h ," Nicol, Thierry"
2022,1566,45:12:16 h ," Labourier, Yann"
2022,1567,45:12:21 h ," Eychenne, Cedric"
2022,1568,45:12:26 h ," MacRitchie, Neil"
2022,1569,45:13:40 h ," Ruiz Casajuana, Didac"
2022,1570,45:13:47 h ," Del Olmo Riera, Jordi"
2022,1570,45:13:47 h ," Clares Diaz, Jose Maria"
2022,1572,45:13:48 h ," Munoz Noguera, Pedro"
2022,1572,45:13:48 h ," Sanchez Cid, Rafa"
2022,1574,45:14:31 h ," Caminong, Ray Neil"
2022,1575,45:14:34 h ," Brennan, Stephen"
